,O,H,L,C,V,date
1689,35467.14,35499.76,33700.0,34028.35,18001.83117,2022-05-08 02:00:00
1690,34028.35,34231.19,30020.0,30077.33,40029.399033,2022-05-09 02:00:00
1691,30075.82,32644.92,29725.56,31003.44,40554.164343,2022-05-10 02:00:00
1692,31008.03,32148.81,27660.0,28953.78,54276.038847,2022-05-11 02:00:00
1693,28953.31,30120.8,24500.0,28941.53,72293.744351,2022-05-12 02:00:00
1694,28941.53,30996.9,28672.27,29232.08,34318.88765,2022-05-13 02:00:00
1695,29232.08,30298.99,28582.0,30048.78,21229.46742,2022-05-14 02:00:00
1696,30046.02,31422.95,29436.07,31295.95,19750.68853,2022-05-15 02:00:00
1697,31287.55,31291.34,29055.54,29832.78,33285.40594,2022-05-16 02:00:00
1698,29835.58,30741.54,29421.83,30413.25,22753.43625,2022-05-17 02:00:00
1699,30410.19,30671.42,28614.86,28678.63,26077.31822,2022-05-18 02:00:00
1700,28678.62,30506.0,28651.16,30286.25,27204.54788,2022-05-19 02:00:00
1701,30286.25,30736.46,28700.0,29165.58,26123.52812,2022-05-20 02:00:00
1702,29165.57,29614.99,28911.24,29405.07,9897.01905,2022-05-21 02:00:00
1703,29405.06,30454.81,29219.7,30260.96,16007.90166,2022-05-22 02:00:00
1704,30260.96,30634.0,28843.0,29079.28,26084.73698,2022-05-23 02:00:00
1705,29079.28,29832.82,28643.94,29628.94,19479.5875,2022-05-24 02:00:00
1706,29628.94,30188.0,29299.0,29517.72,22249.05749,2022-05-25 02:00:00
1707,29517.73,29857.18,28000.0,29167.98,35248.29553,2022-05-26 02:00:00
1708,29167.98,29361.9,28252.0,28597.97,33781.02249,2022-05-27 02:00:00
1709,28597.97,29222.0,28494.83,29000.0,11558.11919,2022-05-28 02:00:00
1710,29000.01,29560.0,28810.81,29432.6,10370.57354,2022-05-29 02:00:00
1711,29435.79,32184.87,29279.21,31710.4,31211.52713,2022-05-30 02:00:00
1712,31710.4,32378.34,31198.09,31775.49,23187.8423,2022-05-31 02:00:00
1713,31777.38,31959.0,29302.93,29776.67,34379.14699,2022-06-01 02:00:00
1714,29777.6,30667.99,29564.05,30425.79,24531.54433,2022-06-02 02:00:00
1715,30425.79,30669.01,29242.1,29667.32,20262.28592,2022-06-03 02:00:00
1716,29667.32,29951.0,29450.0,29840.5,8586.70993,2022-06-04 02:00:00
1717,29840.51,30155.0,29506.89,29894.46,9487.35865,2022-06-05 02:00:00
1718,29894.47,31740.0,29863.91,31345.26,25574.07275,2022-06-06 02:00:00
1719,31345.25,31554.8,29200.0,31108.43,37979.14921,2022-06-07 02:00:00
1720,31108.44,31300.63,29824.95,30178.15,27719.07202,2022-06-08 02:00:00
1721,30178.16,30680.09,29921.89,30082.56,18144.44152,2022-06-09 02:00:00
1722,30085.46,30342.0,28810.83,29062.66,29984.43496,2022-06-10 02:00:00
1723,29062.66,29408.64,28075.0,28393.25,24370.77011,2022-06-11 02:00:00
1724,28393.25,28512.18,26531.0,26546.48,36989.0171,2022-06-12 02:00:00
1725,26543.54,26863.08,21900.27,22449.81,92969.479937,2022-06-13 02:00:00
1726,22449.82,23317.9,20813.0,22102.82,70176.592154,2022-06-14 02:00:00
1727,22114.23,22780.0,20072.0,22555.88,76405.398687,2022-06-15 02:00:00
1728,22555.87,22973.42,20205.81,20373.05,50139.68598,2022-06-16 02:00:00
1729,20373.05,21327.8,20220.0,20443.84,38446.51908,2022-06-17 02:00:00
1730,20443.85,20748.25,17588.88,18942.69,64474.961082,2022-06-18 02:00:00
1731,18942.68,20786.43,17915.0,20545.4,57055.15737,2022-06-19 02:00:00
1732,20544.28,21044.25,19613.02,20548.97,45607.05591,2022-06-20 02:00:00
1733,20548.17,21700.0,20331.13,20702.37,42728.30265,2022-06-21 02:00:00
1734,20700.5,20873.0,19752.43,19966.73,42654.00864,2022-06-22 02:00:00
1735,19966.73,21212.1,19866.4,21090.01,34351.06993,2022-06-23 02:00:00
1736,21090.0,21541.26,20715.59,21219.01,35856.91448,2022-06-24 02:00:00
1737,21219.02,21596.1,20899.67,21476.51,20839.68483,2022-06-25 02:00:00
1738,21473.73,21873.68,20943.67,21026.76,20686.54742,2022-06-26 02:00:00
1739,21026.76,21525.0,20480.58,20721.63,25597.0604,2022-06-27 02:00:00
1740,20721.63,21191.07,20177.22,20256.79,26598.07438,2022-06-28 02:00:00
1741,20256.79,20407.61,19820.01,20099.0,28385.31846,2022-06-29 02:00:00
1742,20099.01,20143.06,18592.75,19918.05,40309.20733,2022-06-30 02:00:00
1743,19918.32,20875.99,18951.58,19251.99,46048.09021,2022-07-01 02:00:00
1744,19256.14,19460.3,18960.0,19227.03,21120.59335,2022-07-02 02:00:00
1745,19227.04,19644.81,18759.89,19292.08,24619.32417,2022-07-03 02:00:00
1746,19292.09,20328.73,19028.0,20213.96,32428.21788,2022-07-04 02:00:00
1747,20213.52,20726.46,19275.47,20154.01,40502.0681,2022-07-05 02:00:00
1748,20154.15,20656.0,19747.34,20542.96,36588.94613,2022-07-06 02:00:00
1749,20542.96,21830.0,20224.48,21610.93,39458.72924,2022-07-07 02:00:00
1750,21611.92,22500.0,21160.46,21581.17,108923.35414,2022-07-08 02:00:00
1751,21580.47,21960.0,21312.5,21579.82,91695.31879,2022-07-09 02:00:00
1752,21579.82,21594.45,20635.0,20847.61,88810.19791,2022-07-10 02:00:00
1753,20850.0,20853.97,19856.0,19943.8,55959.58461,2022-07-11 02:00:00
1754,19946.48,20044.99,19221.3,19311.68,62602.45944,2022-07-12 02:00:00
1755,19310.0,20340.0,18900.0,20218.44,95037.88448,2022-07-13 02:00:00
1756,20217.99,20883.8,19610.34,20576.31,71120.18715,2022-07-14 02:00:00
1757,20573.19,21195.0,20365.51,20822.62,72535.96166,2022-07-15 02:00:00
1758,20822.54,21580.34,20473.93,21189.63,50296.6265,2022-07-16 02:00:00
1759,21189.14,21672.44,20744.73,20793.99,46200.27453,2022-07-17 02:00:00
1760,20793.97,22773.26,20758.78,22428.22,96653.55188,2022-07-18 02:00:00
1761,22428.16,23804.16,21577.0,23399.39,107088.45742,2022-07-19 02:00:00
1762,23399.93,24283.32,22910.53,23227.54,96339.10042,2022-07-20 02:00:00
1763,23224.9,23441.64,22341.0,23157.12,73389.21044,2022-07-21 02:00:00
1764,23153.45,23762.67,22501.12,22685.55,76397.59242,2022-07-22 02:00:00
1765,22685.0,23000.0,21938.0,22449.22,46400.35008,2022-07-23 02:00:00
1766,22449.26,23016.0,22261.38,22579.59,55558.56844,2022-07-24 02:00:00
1767,22581.15,22666.66,21256.59,21310.99,67339.12012,2022-07-25 02:00:00
1768,21312.69,21368.32,20707.61,21254.24,62169.21684,2022-07-26 02:00:00
1769,21257.93,23111.83,21044.48,22960.62,87777.13492,2022-07-27 02:00:00
1770,22962.49,24200.0,22590.0,23851.44,92840.82642,2022-07-28 02:00:00
1771,23851.64,24454.0,23429.82,23782.74,86322.71346,2022-07-29 02:00:00
1772,23786.42,24678.76,23517.26,23650.72,56760.2305,2022-07-30 02:00:00
1773,23650.72,24199.53,23238.04,23303.88,44634.75883,2022-07-31 02:00:00
1774,23305.73,23513.54,22850.0,23273.19,50655.3646,2022-08-01 02:00:00
1775,23272.44,23470.02,22661.8,22990.59,56283.41196,2022-08-02 02:00:00
1776,22990.98,23650.0,22690.0,22824.51,53735.49689,2022-08-03 02:00:00
1777,22821.95,23228.95,22400.0,22622.15,54645.52188,2022-08-04 02:00:00
1778,22623.48,23478.98,22588.39,23312.52,54115.38591,2022-08-05 02:00:00
1779,23312.52,23355.9,22899.4,22955.06,21370.68627,2022-08-06 02:00:00
1780,22955.23,23406.0,22852.34,23179.65,25719.07049,2022-08-07 02:00:00
1781,23177.7,24248.31,23155.9,23811.0,55354.86866,2022-08-08 02:00:00
1782,23814.88,23935.41,22860.93,23156.56,48805.78179,2022-08-09 02:00:00
1783,23157.17,24220.0,22666.66,23959.82,73692.64589,2022-08-10 02:00:00
1784,23957.72,24930.0,23865.17,23944.99,75302.76845,2022-08-11 02:00:00
1785,23944.99,24474.48,23597.64,24412.73,64660.85273,2022-08-12 02:00:00
1786,24412.74,24900.0,24301.0,24452.96,50804.78441,2022-08-13 02:00:00
1787,24451.42,25060.03,24150.91,24311.46,50140.37995,2022-08-14 02:00:00
1788,24311.38,25219.49,23776.5,24096.85,83294.27598,2022-08-15 02:00:00
1789,24096.89,24251.13,23670.0,23856.1,64176.70306,2022-08-16 02:00:00
1790,23855.66,24446.66,23175.84,23344.31,80136.85172,2022-08-17 02:00:00
1791,23345.06,23599.4,23106.33,23193.38,51259.38545,2022-08-18 02:00:00
1792,23191.57,23206.5,20784.6,20835.0,111911.34431,2022-08-19 02:00:00
1793,20834.32,21367.19,20761.73,21139.07,62199.03295,2022-08-20 02:00:00
1794,21138.05,21788.0,21066.66,21514.0,54580.26355,2022-08-21 02:00:00
1795,21515.77,21549.67,20893.95,21398.49,79893.02781,2022-08-22 02:00:00
1796,21396.74,21683.72,20887.95,21526.15,74988.57341,2022-08-23 02:00:00
1797,21526.17,21900.0,21146.66,21366.9,61158.26633,2022-08-24 02:00:00
1798,21368.15,21818.0,21305.0,21559.46,47954.23985,2022-08-25 02:00:00
1799,21559.31,21879.99,20106.95,20236.09,100260.88627,2022-08-26 02:00:00
1800,20237.9,20400.0,19790.0,20034.33,55008.98392,2022-08-27 02:00:00
1801,20034.32,20161.01,19518.0,19557.33,49223.92684,2022-08-28 02:00:00
1802,19556.41,20426.47,19550.49,20288.18,85152.92589,2022-08-29 02:00:00
1803,20287.76,20575.74,19538.0,19812.02,112578.97693,2022-08-30 02:00:00
1804,19812.02,20497.0,19798.88,20046.96,107621.11478,2022-08-31 02:00:00
1805,20048.77,20205.06,19560.0,20131.29,90179.0592,2022-09-01 02:00:00
1806,20130.36,20442.14,19756.76,19953.72,84594.86457,2022-09-02 02:00:00
1807,19953.72,20054.7,19653.92,19831.91,46088.63191,2022-09-03 02:00:00
1808,19833.2,20029.46,19585.54,20002.19,53986.8962,2022-09-04 02:00:00
1809,20001.71,20058.01,19634.0,19795.43,73744.57479,2022-09-05 02:00:00
1810,19795.43,20180.0,18652.91,18790.76,114864.91451,2022-09-06 02:00:00
1811,18789.11,19464.8,18510.0,19293.17,125965.84847,2022-09-07 02:00:00
1812,19293.17,19460.3,19011.0,19321.33,88532.3494,2022-09-08 02:00:00
1813,19322.35,21619.93,19293.42,21366.0,146365.21397,2022-09-09 02:00:00
1814,21366.52,21813.88,21122.54,21653.26,104467.28033,2022-09-10 02:00:00
1815,21653.74,21872.0,21355.72,21834.32,112461.26941,2022-09-11 02:00:00
1816,21834.2,22494.42,21531.05,22398.43,166243.2996,2022-09-12 02:00:00
1817,22398.46,22822.29,19860.82,20172.44,190085.66745,2022-09-13 02:00:00
1818,20172.44,20536.29,19622.07,20228.74,136474.05158,2022-09-14 02:00:00
1819,20227.36,20335.0,19484.49,19699.55,110798.18321,2022-09-15 02:00:00
1820,19700.0,19889.5,19322.1,19802.05,120473.15155,2022-09-16 02:00:00
1821,19801.54,20188.71,19748.6,20113.65,65565.44374,2022-09-17 02:00:00
1822,20114.2,20118.1,19335.93,19416.4,115860.98449,2022-09-18 02:00:00
1823,19416.5,19689.0,18225.0,19538.73,156534.57483,2022-09-19 02:00:00
1824,19539.22,19637.68,18715.37,18874.21,133888.04105,2022-09-20 02:00:00
1825,18874.85,19966.0,18126.0,18460.65,151251.46228,2022-09-21 02:00:00
1826,18460.0,19533.17,18357.14,19398.81,140699.80162,2022-09-22 02:00:00
1827,19401.12,19500.82,18530.81,19287.05,142498.31256,2022-09-23 02:00:00
1828,19287.74,19312.66,18808.09,18921.88,79700.23416,2022-09-24 02:00:00
1829,18921.38,19180.0,18631.72,18808.64,83757.24919,2022-09-25 02:00:00
1830,18806.63,19320.53,18680.98,19227.93,136984.51277,2022-09-26 02:00:00
1831,19226.5,20382.73,18818.45,19077.12,207381.46325,2022-09-27 02:00:00
1832,19077.53,19777.0,18466.0,19412.31,212946.71757,2022-09-28 02:00:00
1833,19412.31,19645.0,18843.39,19592.46,136198.36403,2022-09-29 02:00:00
1834,19591.26,20183.39,19118.0,19423.9,144298.1327,2022-09-30 02:00:00
1835,19424.6,19485.01,19159.84,19311.32,57253.40565,2022-10-01 02:00:00
1836,19311.66,19395.75,18921.68,19057.59,64916.28886,2022-10-02 02:00:00
1837,19057.59,19720.0,18960.0,19632.33,112321.77083,2022-10-03 02:00:00
1838,19632.32,20468.4,19496.43,20346.0,125238.2314,2022-10-04 02:00:00
1839,20344.46,20370.1,19727.35,20160.74,126634.40636,2022-10-05 02:00:00
1840,20161.8,20453.69,19861.0,19965.02,128309.70825,2022-10-06 02:00:00
1841,19963.0,20067.0,19323.16,19531.85,98156.35166,2022-10-07 02:00:00
1842,19532.48,19630.0,19247.77,19418.1,43873.01949,2022-10-08 02:00:00
1843,19419.19,19558.82,19320.03,19443.12,52009.99234,2022-10-09 02:00:00
1844,19442.64,19527.7,19021.69,19132.98,99450.70421,2022-10-10 02:00:00
1845,19133.05,19267.11,18858.01,19058.43,111599.64544,2022-10-11 02:00:00
1846,19058.43,19239.86,18971.42,19155.15,97219.28497,2022-10-12 02:00:00
1847,19154.76,19509.99,18196.0,19372.38,158348.10771,2022-10-13 02:00:00
1848,19375.03,19956.57,19076.67,19177.71,177794.17821,2022-10-14 02:00:00
1849,19177.17,19227.71,18978.0,19070.81,53759.84782,2022-10-15 02:00:00
1850,19070.25,19426.55,19065.18,19263.01,61883.55661,2022-10-16 02:00:00
1851,19263.0,19677.65,19155.33,19549.39,117731.18596,2022-10-17 02:00:00
1852,19550.0,19707.96,19091.97,19328.78,159242.39863,2022-10-18 02:00:00
1853,19328.57,19361.01,19067.07,19124.89,111652.9257,2022-10-19 02:00:00
1854,19124.89,19348.46,18900.0,19041.73,121432.90858,2022-10-20 02:00:00
1855,19041.75,19250.0,18660.0,19164.41,144425.55846,2022-10-21 02:00:00
1856,19165.13,19260.56,19114.0,19205.39,46796.56534,2022-10-22 02:00:00
1857,19205.03,19695.23,19073.0,19571.01,71328.22288,2022-10-23 02:00:00
1858,19571.05,19601.78,19161.35,19331.44,116836.22307,2022-10-24 02:00:00
1859,19331.46,20421.37,19240.0,20084.3,161939.73502,2022-10-25 02:00:00
1860,20085.25,21049.98,20055.21,20776.5,188019.21078,2022-10-26 02:00:00
1861,20775.0,20877.49,20198.59,20295.2,153076.4228,2022-10-27 02:00:00
1862,20296.12,20756.06,20000.0,20596.41,125914.50061,2022-10-28 02:00:00
1863,20596.43,21090.75,20557.67,20816.93,110171.18379,2022-10-29 02:00:00
1864,20816.76,20936.66,20515.0,20630.12,78048.75847,2022-10-30 02:00:00
1865,20629.94,20842.25,20240.0,20488.43,116854.44587,2022-10-31 01:00:00
1866,20489.49,20695.41,20327.32,20480.94,113895.69386,2022-11-01 01:00:00
1867,20480.92,20800.0,20060.12,20149.06,139366.82754,2022-11-02 01:00:00
1868,20150.59,20400.0,20030.0,20206.44,120393.44736,2022-11-03 01:00:00
1869,20206.45,21300.0,20180.19,21148.36,172828.69169,2022-11-04 01:00:00
1870,21149.81,21486.3,21080.9,21300.01,103149.19668,2022-11-05 01:00:00
1871,21300.12,21367.76,20880.5,20908.39,94166.57045,2022-11-06 01:00:00
1872,20908.35,21069.59,20388.0,20593.11,162475.44472,2022-11-07 01:00:00
1873,20593.11,20693.2,17200.0,18545.85,376150.73847,2022-11-08 01:00:00
1874,18548.67,18588.85,15555.0,15888.25,305846.405953,2022-11-09 01:00:00
1875,15889.15,18169.0,15725.37,17553.56,301397.83594,2022-11-10 01:00:00
1876,17552.27,17640.0,16333.0,17025.23,177387.49052,2022-11-11 01:00:00
1877,17027.48,17085.64,16591.56,16782.82,77443.67474,2022-11-12 01:00:00
1878,16783.32,16926.82,16213.79,16305.72,85715.10065,2022-11-13 01:00:00
1879,16305.7,17168.8,15793.0,16594.88,178989.04222,2022-11-14 01:00:00
1880,16595.45,17111.0,16503.99,16879.18,146741.95461,2022-11-15 01:00:00
1881,16879.52,16999.01,16363.63,16648.16,129897.92825,2022-11-16 01:00:00
1882,16648.48,16750.0,16396.09,16680.7,109593.48192,2022-11-17 01:00:00
1883,16680.19,16987.0,16529.69,16679.85,101962.82401,2022-11-18 01:00:00
1884,16681.46,16806.1,16536.0,16681.72,49126.46594,2022-11-19 01:00:00
1885,16682.5,16732.19,16156.0,16258.05,83903.33772,2022-11-20 01:00:00
1886,16258.08,16288.8,15461.92,15761.54,175932.70432,2022-11-21 01:00:00
1887,15761.55,16294.0,15598.6,16208.44,140753.21958,2022-11-22 01:00:00
1888,16208.46,16687.0,16141.06,16585.14,135884.51283,2022-11-23 01:00:00
1889,16587.51,16798.0,16449.62,16586.95,109731.40677,2022-11-24 01:00:00
1890,16587.58,16620.0,16332.52,16512.68,101808.7642,2022-11-25 01:00:00
1891,16512.02,16692.53,16375.0,16448.92,89899.09197,2022-11-26 01:00:00
1892,16450.19,16591.41,16392.14,16422.43,84141.2311,2022-11-27 01:00:00
1893,16421.16,16479.0,15990.34,16207.2,150808.0209,2022-11-28 01:00:00
1894,16207.2,16540.0,16092.65,16436.17,145581.27777,2022-11-29 01:00:00
1895,16437.62,17245.88,16422.2,17166.68,195844.69429,2022-11-30 01:00:00
1896,17165.39,17320.0,16845.86,16978.46,148520.15507,2022-12-01 01:00:00
1897,16978.38,17106.55,16784.94,17093.88,129245.20465,2022-12-02 01:00:00
1898,17093.53,17159.48,16861.53,16886.96,90065.33051,2022-12-03 01:00:00
1899,16886.81,17208.6,16881.01,17109.11,102741.43485,2022-12-04 01:00:00
1900,17108.73,17429.88,16869.24,16966.35,138198.94709,2022-12-05 01:00:00
1901,16967.29,17106.31,16908.25,17089.12,135076.561,2022-12-06 01:00:00
1902,17089.9,17140.0,16666.66,16837.21,146148.43721,2022-12-07 01:00:00
1903,16837.11,17300.0,16724.73,17227.0,152536.88648,2022-12-08 01:00:00
1904,17226.3,17354.22,17065.0,17129.29,159637.15095,2022-12-09 01:00:00
1905,17129.29,17229.01,17090.95,17127.08,87727.31562,2022-12-10 01:00:00
1906,17127.33,17272.05,17073.02,17085.8,94401.95958,2022-12-11 01:00:00
1907,17085.43,17245.0,16874.04,17212.31,140413.71922,2022-12-12 01:00:00
1908,17212.12,18000.0,17088.25,17777.08,182918.46332,2022-12-13 01:00:00
1909,17778.32,18382.02,17666.0,17805.58,160293.84843,2022-12-14 01:00:00
1910,17805.67,17856.0,17274.78,17357.41,139165.29156,2022-12-15 01:00:00
1911,17357.88,17532.94,16528.49,16633.33,144652.64995,2022-12-16 01:00:00
1912,16633.05,16800.0,16581.25,16778.75,74261.31937,2022-12-17 01:00:00
1913,16778.72,16866.96,16665.19,16742.32,61350.83707,2022-12-18 01:00:00
1914,16742.31,16818.63,16255.0,16438.58,107899.32682,2022-12-19 01:00:00
1915,16439.86,17061.06,16396.46,16896.64,152803.83151,2022-12-20 01:00:00
1916,16896.65,16926.14,16729.61,16825.1,90376.22828,2022-12-21 01:00:00
1917,16826.0,16868.23,16560.68,16821.18,104924.96142,2022-12-22 01:00:00
1918,16821.19,16955.2,16735.0,16777.19,95972.42382,2022-12-23 01:00:00
1919,16777.2,16863.5,16775.28,16835.63,48297.92367,2022-12-24 01:00:00
1920,16835.05,16856.15,16710.24,16828.99,66287.76236,2022-12-25 01:00:00
1921,16829.01,16942.0,16789.57,16917.32,67003.41299,2022-12-26 01:00:00
1922,16917.3,16972.86,16589.28,16702.0,114199.51101,2022-12-27 01:00:00
1923,16701.69,16778.77,16458.52,16538.14,125893.23142,2022-12-28 01:00:00
1924,16538.18,16660.0,16482.02,16627.09,97176.4819,2022-12-29 01:00:00
1925,16626.68,16672.74,16324.53,16600.8,108965.59246,2022-12-30 01:00:00
1926,16600.77,16637.66,16462.51,16534.86,64612.27615,2022-12-31 01:00:00
1927,16534.83,16619.0,16490.74,16610.68,54047.04443,2023-01-01 01:00:00
1928,16610.69,16793.83,16541.73,16667.55,80964.8535,2023-01-02 01:00:00
1929,16667.39,16774.13,16597.71,16669.47,87691.91558,2023-01-03 01:00:00
1930,16669.36,16986.86,16646.27,16845.7,132424.75696,2023-01-04 01:00:00
1931,16845.42,16874.99,16745.0,16823.97,85772.33468,2023-01-05 01:00:00
1932,16824.13,17031.65,16672.09,16945.24,105164.81952,2023-01-06 01:00:00
1933,16945.2,16976.4,16903.28,16940.83,40116.11221,2023-01-07 01:00:00
1934,16941.13,17165.0,16907.95,17126.05,58174.84042,2023-01-08 01:00:00
1935,17124.95,17397.0,17102.57,17178.38,130752.83548,2023-01-09 01:00:00
1936,17178.36,17493.91,17145.0,17441.39,107080.37678,2023-01-10 01:00:00
1937,17441.47,18000.0,17315.0,17942.62,137583.23554,2023-01-11 01:00:00
1938,17941.32,19118.0,17905.45,18847.21,269485.92939,2023-01-12 01:00:00
1939,18848.07,20008.69,18715.54,19932.96,203922.70332,2023-01-13 01:00:00
1940,19933.02,21290.0,19891.06,20956.97,241669.53398,2023-01-14 01:00:00
1941,20956.69,21058.04,20555.0,20878.72,109746.30346,2023-01-15 01:00:00
1942,20879.15,21470.0,20621.51,21188.31,167635.78879,2023-01-16 01:00:00
1943,21189.13,21611.11,20839.95,21135.28,168195.58824,2023-01-17 01:00:00
1944,21135.3,21659.89,20401.0,20675.7,193840.55057,2023-01-18 01:00:00
1945,20674.97,21190.0,20658.14,21072.95,147896.13082,2023-01-19 01:00:00
1946,21074.41,22760.87,20861.48,22670.38,211625.45548,2023-01-20 01:00:00
1947,22670.26,23365.0,22419.55,22786.83,214123.83564,2023-01-21 01:00:00
1948,22788.54,23082.81,22287.68,22711.92,158856.2543,2023-01-22 01:00:00
1949,22713.54,23178.37,22505.01,22919.92,177151.19738,2023-01-23 01:00:00
1950,22920.1,23166.09,22460.0,22636.09,161164.61714,2023-01-24 01:00:00
1951,22636.09,23821.96,22330.0,23062.97,199175.26703,2023-01-25 01:00:00
1952,23065.73,23287.44,22850.0,23010.0,169994.65983,2023-01-26 01:00:00
1953,23010.12,23510.31,22539.79,23076.95,157940.45573,2023-01-27 01:00:00
1954,23076.46,23189.61,22884.04,23025.76,71715.49906,2023-01-28 01:00:00
1955,23025.78,23966.54,22972.17,23743.76,177755.77643,2023-01-29 01:00:00
1956,23744.59,23801.79,22482.0,22828.57,169745.95307,2023-01-30 01:00:00
1957,22828.58,23309.82,22716.64,23127.36,130716.03512,2023-01-31 01:00:00
1958,23127.55,23816.65,22755.78,23733.89,163283.18543,2023-02-01 01:00:00
1959,23733.65,24263.89,23367.5,23491.65,189043.24312,2023-02-02 01:00:00
1960,23494.92,23717.69,23207.94,23432.82,169852.6958,2023-02-03 01:00:00
1961,23432.28,23589.99,23255.07,23328.77,91480.48638,2023-02-04 01:00:00
1962,23328.34,23438.84,22746.42,22938.62,123474.88766,2023-02-05 01:00:00
1963,22937.5,23158.0,22634.0,22762.32,147848.25605,2023-02-06 01:00:00
1964,22762.4,23350.0,22746.98,23242.22,163460.99115,2023-02-07 01:00:00
1965,23242.0,23452.99,22673.56,22962.92,132698.89648,2023-02-08 01:00:00
1966,22962.92,23013.04,21700.0,21800.69,205941.71828,2023-02-09 01:00:00
1967,21800.8,21943.28,21459.48,21628.5,188343.18907,2023-02-10 01:00:00
1968,21628.5,21909.08,21604.62,21865.23,116985.83086,2023-02-11 01:00:00
1969,21865.23,22093.26,21630.3,21786.57,116891.19596,2023-02-12 01:00:00
1970,21787.7,21907.76,21375.0,21797.79,146283.41658,2023-02-13 01:00:00
1971,21797.61,22333.33,21540.0,22207.73,148270.14788,2023-02-14 01:00:00
1972,22207.73,24389.23,22055.75,24328.67,158969.07839,2023-02-15 01:00:00
1973,24328.43,25260.0,23507.88,23518.64,191444.95713,2023-02-16 01:00:00
1974,23517.12,25024.99,23345.64,24575.35,198079.53017,2023-02-17 01:00:00
1975,24573.52,24879.0,24432.65,24635.5,72068.23546,2023-02-18 01:00:00
1976,24635.5,25195.06,24205.0,24278.73,94395.59378,2023-02-19 01:00:00
1977,24278.5,25123.11,23848.98,24845.29,114295.84761,2023-02-20 01:00:00
1978,24845.29,25279.99,24151.96,24454.56,131648.65446,2023-02-21 01:00:00
1979,24453.09,24481.07,23584.77,24185.63,137997.896,2023-02-22 01:00:00
1980,24186.27,24600.0,23613.0,23944.11,140805.31978,2023-02-23 01:00:00
1981,23944.18,24135.26,22840.0,23186.58,119179.89057,2023-02-24 01:00:00
1982,23185.6,23221.43,22735.42,23158.41,65172.15121,2023-02-25 01:00:00
1983,23159.37,23690.0,23063.47,23555.79,71931.11004,2023-02-26 01:00:00
1984,23556.92,23899.99,23110.42,23492.99,95100.98854,2023-02-27 01:00:00
1985,23491.77,23599.0,23026.08,23143.68,79757.63333,2023-02-28 01:00:00
1986,23144.5,24001.12,23022.42,23634.89,101150.05911,2023-03-01 01:00:00
1987,23631.85,23800.0,23196.11,23468.76,91798.07407,2023-03-02 01:00:00
1988,23467.76,23478.79,21979.28,22355.86,136356.69014,2023-03-03 01:00:00
1989,22356.5,22411.17,22159.35,22347.17,37168.8308,2023-03-04 01:00:00
1990,22347.12,22661.16,22188.0,22431.94,54931.46988,2023-03-05 01:00:00
1991,22431.37,22600.0,22264.0,22408.2,62828.89664,2023-03-06 01:00:00
1992,22407.79,22555.91,21928.02,22197.84,96024.0698,2023-03-07 01:00:00
1993,22196.82,22284.53,21576.22,21702.25,87948.75369,2023-03-08 01:00:00
1994,21702.26,21831.99,20050.0,20360.88,127531.97242,2023-03-09 01:00:00
1995,20362.56,20367.22,19546.88,20209.38,182787.94862,2023-03-10 01:00:00
1996,20209.65,20895.15,19893.18,20604.54,120693.29128,2023-03-11 01:00:00
1997,20604.54,22200.58,20401.55,22084.38,108044.23331,2023-03-12 01:00:00
1998,22085.59,24582.33,21880.0,24191.3,184015.58768,2023-03-13 01:00:00
1999,24191.18,26490.0,24060.64,25697.41,132737.48015,2023-03-14 01:00:00
